"","EmployeeID","Age","Attrition","BusinessTravel","Department","DistanceFromHome","Education","EducationField","EmployeeCount","Gender","JobLevel","JobRole","MaritalStatus","MonthlyIncome","NumCompaniesWorked","Over18","PercentSalaryHike","StandardHours","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsSinceLastPromotion","YearsWithCurrManager","EnvironmentSatisfaction","JobSatisfaction","WorkLifeBalance","JobInvolvement","PerformanceRating","Tot.logged.hours","Avg.logged.hours","Tot.leaves.taken","Tot.excess.logged","Avg.excess.logged"
"4088",4088,31,"No","Non-Travel","Research & Development",14,2,"Life Sciences",1,"Male",2,"Healthcare Representative","Married",23020,4,"Y",14,8,0,13,3,11,4,8,3,3,4,3,3,1432.2,6.09,14,447.8,1.91
"4089",4089,54,"No","Travel_Rarely","Research & Development",1,3,"Medical",1,"Female",2,"Human Resources","Single",23620,6,"Y",13,8,1,9,2,5,1,4,3,1,3,4,3,2583.3,10.5,3,615.3,2.5
"4090",4090,24,"No","Travel_Rarely","Research & Development",5,4,"Other",1,"Male",1,"Manufacturing Director","Single",178610,1,"Y",11,8,2,4,5,4,1,2,2,3,2,1,3,1554.4,6.88,23,253.6,1.12
"4091",4091,23,"No","Travel_Rarely","Research & Development",7,3,"Life Sciences",1,"Male",2,"Research Scientist","Single",191870,1,"Y",11,8,1,5,2,5,1,4,4,4,4,3,3,1687.1,7.03,9,232.9,0.97
"4092",4092,40,"No","Travel_Frequently","Research & Development",21,3,"Medical",1,"Female",3,"Research Scientist","Married",197170,1,"Y",21,8,0,10,1,10,9,4,4,3,4,2,4,1888.6,7.8,7,47.4,0.2
"4093",4093,40,"No","Travel_Rarely","Research & Development",8,1,"Medical",1,"Female",5,"Research Scientist","Married",35440,3,"Y",18,8,3,15,3,11,5,10,2,2,3,2,3,1479.4,6.19,10,432.6,1.81
"4094",4094,25,"No","Travel_Rarely","Sales",20,5,"Medical",1,"Female",2,"Laboratory Technician","Married",85000,4,"Y",12,8,0,6,2,2,1,2,3,2,3,3,3,1460.3,6.21,14,419.7,1.79
"4095",4095,30,"No","Travel_Rarely","Human Resources",20,4,"Life Sciences",1,"Male",2,"Research Scientist","Married",46610,1,"Y",11,8,0,12,3,12,1,7,4,2,2,2,3,1438.6,6.12,14,441.4,1.88
"4096",4096,25,"No","Travel_Rarely","Research & Development",7,2,"Medical",1,"Male",5,"Sales Executive","Divorced",41030,6,"Y",15,8,1,7,2,2,0,2,4,3,2,3,3,2395.8,10.19,14,515.8,2.19
"4097",4097,47,"No","Travel_Rarely","Research & Development",1,4,"Life Sciences",1,"Male",2,"Sales Executive","Single",42490,2,"Y",13,8,1,25,2,17,12,11,1,3,3,2,3,1871.1,7.8,9,48.9,0.2
"4098",4098,33,"No","Non-Travel","Research & Development",1,3,"Life Sciences",1,"Male",2,"Research Scientist","Divorced",140260,1,"Y",12,8,0,1,4,1,0,0,2,3,2,3,3,1488.6,6.2,9,431.4,1.8
"4099",4099,38,"No","Travel_Rarely","Research & Development",19,3,"Life Sciences",1,"Female",2,"Sales Executive","Married",68930,0,"Y",17,8,0,16,3,15,5,8,4,2,3,3,3,1938.9,7.91,4,21.1,0.09
"4100",4100,31,"No","Travel_Rarely","Research & Development",10,4,"Medical",1,"Female",3,"Sales Executive","Married",61250,0,"Y",13,8,1,3,3,2,1,2,1,3,3,3,3,1697.3,7.22,14,182.7,0.78
"4101",4101,38,"No","Travel_Frequently","Research & Development",1,4,"Other",1,"Male",2,"Research Scientist","Married",36690,2,"Y",19,8,0,10,2,8,7,7,1,3,3,3,3,1526.2,6.49,14,353.8,1.51
"4102",4102,42,"No","Travel_Rarely","Research & Development",6,3,"Medical",1,"Male",2,"Laboratory Technician","Divorced",100080,6,"Y",19,8,1,9,3,4,1,2,4,1,2,1,3,2382.7,9.81,6,438.7,1.81
"4103",4103,41,"No","Travel_Rarely","Sales",2,2,"Medical",1,"Male",1,"Healthcare Representative","Married",23870,3,"Y",17,8,1,12,1,5,1,0,4,4,3,1,3,1757.5,7.67,20,74.5,0.33
"4104",4104,47,"No","Non-Travel","Research & Development",21,2,"Medical",1,"Male",1,"Sales Executive","Married",46390,0,"Y",11,8,1,14,2,13,5,12,3,2,1,2,3,1747.7,7.22,7,188.3,0.78
"4105",4105,35,"No","Travel_Rarely","Research & Development",4,3,"Life Sciences",1,"Male",2,"Healthcare Representative","Married",78980,7,"Y",15,8,0,5,2,2,2,2,4,3,3,2,3,2471.5,10.38,11,567.5,2.38
"4106",4106,22,"No","Travel_Rarely","Human Resources",12,1,"Human Resources",1,"Male",2,"Sales Executive","Single",25340,0,"Y",11,8,0,4,1,3,1,2,4,3,4,3,3,1468.4,6.41,20,363.6,1.59
"4107",4107,35,"No","Travel_Rarely","Research & Development",9,3,"Medical",1,"Female",2,"Sales Executive","Single",131420,1,"Y",25,8,2,10,4,10,0,8,2,3,3,3,4,1908.9,7.99,10,3.10000000000001,0.01
"4108",4108,33,"No","Travel_Rarely","Sales",3,4,"Medical",1,"Male",3,"Healthcare Representative","Married",16110,0,"Y",14,8,0,10,2,9,8,1,2,4,3,2,3,2077.2,9.07,20,245.2,1.07
"4109",4109,32,"No","Travel_Rarely","Research & Development",3,2,"Technical Degree",1,"Male",3,"Manufacturing Director","Single",53630,1,"Y",13,8,0,6,4,6,4,1,3,2,3,3,3,1601.4,6.99,20,230.6,1.01
"4110",4110,40,"No","Travel_Rarely","Research & Development",1,4,"Medical",1,"Male",2,"Research Director","Married",50710,8,"Y",17,8,1,8,3,1,0,0,1,4,2,2,3,1485.7,6.22,10,426.3,1.78
"4111",4111,32,"No","Travel_Rarely","Research & Development",1,2,"Medical",1,"Male",3,"Sales Executive","Married",136950,0,"Y",13,8,0,3,3,2,2,2,2,2,3,3,3,1414.9,6.02,14,465.1,1.98
"4112",4112,39,"No","Travel_Rarely","Research & Development",4,4,"Life Sciences",1,"Male",1,"Sales Executive","Single",134020,7,"Y",14,8,1,18,1,7,1,7,1,4,3,3,3,1889.2,8.01,13,1.19999999999999,0.01
"4113",4113,38,"No","Travel_Rarely","Sales",20,4,"Medical",1,"Female",2,"Research Director","Married",20290,3,"Y",11,8,1,20,3,18,1,11,2,3,3,2,3,1946.3,8.04,7,10.3,0.04
"4114",4114,32,"No","Travel_Rarely","Research & Development",18,3,"Life Sciences",1,"Male",2,"Manager","Married",63770,1,"Y",12,8,2,14,3,14,5,7,3,4,3,3,3,1879.9,7.9,11,24.1,0.1
"4115",4115,37,"No","Travel_Rarely","Research & Development",1,3,"Life Sciences",1,"Female",4,"Sales Executive","Married",54290,1,"Y",17,8,1,16,3,16,6,8,3,4,3,3,3,2189.8,9.4,16,325.8,1.4
"4116",4116,25,"No","Travel_Rarely","Research & Development",2,4,"Medical",1,"Female",2,"Manufacturing Director","Divorced",27850,0,"Y",21,8,0,6,2,5,0,4,1,3,2,3,4,1928.6,7.97,7,7.40000000000001,0.03
"4117",4117,52,"No","Non-Travel","Research & Development",2,4,"Other",1,"Male",1,"Manager","Divorced",46140,2,"Y",16,8,1,16,3,9,0,0,1,4,3,3,3,1605.6,6.77,12,290.4,1.23
"4118",4118,44,"No","Travel_Rarely","Research & Development",8,1,"Life Sciences",1,"Female",1,"Sales Representative","Single",26100,6,"Y",15,8,0,6,2,4,1,2,2,4,3,3,3,2549.3,10.8,13,661.3,2.8
"4119",4119,21,"No","Travel_Rarely","Sales",10,5,"Medical",1,"Male",3,"Research Scientist","Single",66870,1,"Y",19,8,3,2,0,2,1,2,3,1,3,3,3,1933.5,8.19,13,45.5,0.19
"4120",4120,39,"No","Non-Travel","Research & Development",3,4,"Life Sciences",1,"Female",2,"Research Director","Single",47240,2,"Y",12,8,1,21,4,6,1,3,4,4,2,4,3,1498.4,6.27,10,413.6,1.73
"4121",4121,23,"Yes","Travel_Frequently","Research & Development",2,4,"Life Sciences",1,"Female",2,"Manufacturing Director","Married",61790,1,"Y",11,8,0,1,3,1,1,0,4,1,2,3,3,1959,8,4,1.00000000000001,0
"4122",4122,36,"No","Travel_Rarely","Research & Development",24,3,"Life Sciences",1,"Female",2,"Laboratory Technician","Married",61200,0,"Y",19,8,0,10,2,9,3,4,1,4,3,3,3,1834.2,7.84,15,37.8,0.16
"4123",4123,36,"No","Travel_Frequently","Research & Development",16,1,"Medical",1,"Male",2,"Sales Executive","Divorced",105960,7,"Y",15,8,0,18,3,4,0,2,4,2,3,2,3,1896.7,7.81,6,47.3,0.19
"4124",4124,56,"No","Non-Travel","Research & Development",8,1,"Life Sciences",1,"Male",1,"Sales Executive","Divorced",54670,1,"Y",20,8,0,13,6,13,1,9,3,3,2,2,4,1524.3,6.57,17,331.7,1.43
"4125",4125,29,"Yes","Travel_Rarely","Research & Development",9,4,"Medical",1,"Male",2,"Sales Representative","Married",29960,9,"Y",25,8,0,4,4,2,2,2,1,4,4,3,4,2702.7,10.94,2,726.7,2.94
"4126",4126,42,"No","Travel_Rarely","Research & Development",17,1,"Life Sciences",1,"Male",3,"Research Scientist","Married",99980,5,"Y",24,8,2,24,3,22,4,14,1,3,2,2,4,1745.3,7.36,12,150.7,0.64
"4127",4127,56,"Yes","Travel_Rarely","Sales",10,4,"Other",1,"Male",2,"Sales Executive","Married",40780,8,"Y",24,8,1,14,3,10,9,8,4,3,1,3,4,1633,6.8,9,287,1.2
"4128",4128,41,"No","Travel_Rarely","Research & Development",13,4,"Life Sciences",1,"Female",1,"Healthcare Representative","Married",109200,0,"Y",15,8,1,21,3,20,0,10,1,2,3,4,3,1866.1,7.78,9,53.9,0.22
"4129",4129,34,"No","Travel_Rarely","Sales",1,3,"Medical",1,"Female",1,"Laboratory Technician","Married",62320,1,"Y",13,8,1,8,3,8,1,7,4,3,3,3,3,1802.2,7.39,5,149.8,0.61
"4130",4130,36,"No","Non-Travel","Sales",1,1,"Medical",1,"Female",1,"Human Resources","Divorced",132470,1,"Y",14,8,0,15,3,15,11,11,4,4,2,3,3,1807.8,7.73,15,64.2,0.27
"4131",4131,41,"No","Travel_Rarely","Research & Development",1,5,"Medical",1,"Male",1,"Healthcare Representative","Divorced",40810,2,"Y",13,8,0,14,3,5,0,4,3,2,3,3,3,1616.7,7.09,21,207.3,0.91
"4132",4132,32,"No","Travel_Rarely","Sales",9,4,"Life Sciences",1,"Female",2,"Research Scientist","Single",57690,1,"Y",11,8,0,4,3,4,1,2,4,1,3,3,3,1572.2,6.66,13,315.8,1.34
"4133",4133,35,"No","Travel_Rarely","Research & Development",16,3,"Medical",1,"Female",2,"Healthcare Representative","Single",23940,1,"Y",16,8,1,9,3,9,1,7,3,4,3,3,3,2525.2,10.48,8,597.2,2.48
"4134",4134,38,"No","Travel_Rarely","Research & Development",23,3,"Medical",1,"Male",3,"Sales Representative","Married",39040,1,"Y",22,8,0,10,3,10,1,9,1,4,3,2,4,1627.7,6.93,14,252.3,1.07
"4135",4135,50,"Yes","Travel_Frequently","Sales",4,2,"Life Sciences",1,"Female",2,"Laboratory Technician","Divorced",167990,7,"Y",14,8,1,12,2,6,0,1,2,3,3,2,3,1732.2,7.19,8,195.8,0.81
"4136",4136,36,"No","Travel_Rarely","Research & Development",22,4,"Life Sciences",1,"Male",1,"Healthcare Representative","Married",29500,4,"Y",14,8,0,8,1,6,0,0,2,4,2,2,3,1475.3,6.3,15,396.7,1.7
"4137",4137,45,"No","Travel_Rarely","Sales",24,3,"Life Sciences",1,"Male",1,"Laboratory Technician","Single",36290,8,"Y",16,8,1,8,2,5,0,1,4,3,3,4,3,1434.4,6.1,14,445.6,1.9
"4138",4138,40,"No","Travel_Rarely","Sales",10,4,"Life Sciences",1,"Male",1,"Research Scientist","Single",93620,2,"Y",11,8,1,8,6,2,2,2,3,3,3,3,3,1437.4,6.2,17,418.6,1.8
"4139",4139,35,"No","Travel_Frequently","Sales",7,2,"Life Sciences",1,"Male",2,"Manufacturing Director","Married",32290,1,"Y",25,8,0,10,2,10,0,2,3,3,4,2,4,2000.3,8.4,11,96.3,0.4
"4140",4140,40,"No","Travel_Rarely","Research & Development",17,4,"Life Sciences",1,"Male",1,"Manager","Married",35780,2,"Y",14,8,1,20,2,5,0,2,3,3,3,3,3,1734.2,7.51,18,113.8,0.49
"4141",4141,35,"No","Travel_Rarely","Human Resources",14,1,"Life Sciences",1,"Male",2,"Research Scientist","Married",79880,1,"Y",18,8,0,4,3,4,1,1,3,4,3,3,3,1571.2,6.86,20,260.8,1.14
"4142",4142,29,"No","Travel_Rarely","Research & Development",1,3,"Medical",1,"Male",3,"Sales Executive","Married",42840,4,"Y",11,8,0,10,5,4,0,3,4,2,3,2,3,2278.7,9.82,17,422.7,1.82
"4143",4143,29,"No","Travel_Rarely","Research & Development",5,3,"Medical",1,"Male",2,"Sales Representative","Single",75530,1,"Y",19,8,0,5,3,5,0,4,4,1,1,3,3,1382.4,6.06,21,441.6,1.94
"4144",4144,50,"Yes","Travel_Rarely","Research & Development",17,3,"Medical",1,"Male",1,"Research Scientist","Divorced",173280,4,"Y",15,8,2,20,1,3,2,0,4,1,3,3,3,2318.2,9.62,8,390.2,1.62
"4145",4145,39,"No","Travel_Rarely","Sales",25,3,"Medical",1,"Male",2,"Sales Executive","Married",197010,0,"Y",11,8,0,21,3,20,9,6,2,4,2,4,3,1832.3,7.54,6,111.7,0.46
"4146",4146,31,"No","Non-Travel","Research & Development",8,4,"Life Sciences",1,"Female",4,"Sales Executive","Single",147320,0,"Y",12,8,0,10,3,9,1,7,2,1,3,3,3,1784.7,7.31,5,167.3,0.69
"4147",4147,26,"No","Travel_Rarely","Research & Development",11,4,"Medical",1,"Male",2,"Manager","Single",92780,0,"Y",20,8,0,5,3,4,0,0,4,3,3,3,4,1721.7,7.49,19,118.3,0.51
"4148",4148,36,"No","Travel_Frequently","Research & Development",5,1,"Technical Degree",1,"Male",1,"Sales Executive","Married",13590,4,"Y",12,8,0,17,2,5,0,3,3,4,3,3,3,1855.8,7.73,9,64.2,0.27
"4149",4149,39,"No","Travel_Rarely","Research & Development",2,1,"Medical",1,"Female",1,"Research Scientist","Married",47790,4,"Y",14,8,2,9,3,7,1,7,4,1,3,3,3,1388.9,5.99,17,467.1,2.01
"4150",4150,27,"No","Travel_Rarely","Research & Development",8,2,"Medical",1,"Male",1,"Laboratory Technician","Married",164220,1,"Y",20,8,1,6,3,6,0,3,2,2,3,3,4,2155,9.33,18,307,1.33
"4151",4151,49,"No","Travel_Frequently","Research & Development",6,1,"Medical",1,"Male",3,"Healthcare Representative","Married",29960,2,"Y",18,8,1,17,2,9,0,8,4,2,2,2,3,1539.9,6.42,9,380.1,1.58
"4152",4152,34,"No","Travel_Rarely","Sales",4,3,"Medical",1,"Female",1,"Sales Executive","Married",12610,2,"Y",14,8,1,6,6,4,1,2,2,3,4,3,3,1462.4,6.47,23,345.6,1.53
"4153",4153,41,"Yes","Travel_Rarely","Research & Development",7,2,"Life Sciences",1,"Female",1,"Research Scientist","Single",20990,8,"Y",12,8,1,8,2,6,0,5,2,4,1,3,3,2009.5,8.59,15,137.5,0.59
"4154",4154,49,"No","Travel_Frequently","Sales",1,4,"Life Sciences",1,"Female",2,"Manufacturing Director","Married",58100,1,"Y",21,8,1,10,2,10,1,7,3,2,3,3,4,1601.2,6.7,10,310.8,1.3
"4155",4155,37,"Yes","Travel_Rarely","Research & Development",2,3,"Life Sciences",1,"Male",1,"Sales Executive","Single",56470,6,"Y",19,8,0,7,2,0,0,0,4,3,3,3,3,2012.3,8.49,12,116.3,0.49
"4156",4156,33,"No","Travel_Frequently","Research & Development",10,2,"Medical",1,"Male",2,"Research Scientist","Married",34200,1,"Y",14,8,0,8,3,8,3,0,4,3,3,3,3,2317.2,9.5,5,365.2,1.5
"4157",4157,27,"No","Travel_Rarely","Sales",5,4,"Medical",1,"Female",4,"Manufacturing Director","Married",44000,9,"Y",17,8,1,6,3,2,2,2,1,2,3,2,3,1470.3,6.42,20,361.7,1.58
"4158",4158,32,"No","Travel_Frequently","Research & Development",9,2,"Medical",1,"Female",2,"Research Scientist","Single",35000,0,"Y",16,8,1,8,2,7,3,6,4,4,2,2,3,1769.2,7.34,8,158.8,0.66
"4159",4159,59,"No","Travel_Rarely","Sales",2,2,"Marketing",1,"Female",5,"Sales Representative","Married",20660,4,"Y",12,8,1,12,3,1,0,0,3,1,2,3,3,2354.9,10.02,14,474.9,2.02
"4160",4160,30,"No","Travel_Rarely","Research & Development",11,4,"Medical",1,"Male",2,"Laboratory Technician","Divorced",171690,1,"Y",17,8,2,1,2,1,0,0,4,3,3,3,3,1487.6,6.38,16,376.4,1.62
"4161",4161,38,"No","Travel_Frequently","Sales",18,4,"Life Sciences",1,"Male",2,"Healthcare Representative","Single",41620,0,"Y",15,8,1,10,1,9,1,8,4,3,3,3,3,1837.5,7.99,19,2.5,0.01
"4162",4162,36,"No","Travel_Rarely","Research & Development",7,3,"Life Sciences",1,"Male",1,"Sales Executive","Married",92040,6,"Y",23,8,1,17,2,7,7,7,3,3,2,3,4,1826.7,7.81,15,45.3,0.19
"4163",4163,35,"No","Travel_Rarely","Human Resources",3,4,"Human Resources",1,"Male",2,"Manager","Married",32940,0,"Y",11,8,0,6,2,5,0,3,1,2,3,3,3,1741.3,7.51,17,114.7,0.49
"4164",4164,29,"No","Travel_Rarely","Sales",29,4,"Life Sciences",1,"Male",2,"Laboratory Technician","Single",21270,0,"Y",11,8,1,10,3,9,0,8,4,3,3,2,3,2653.7,10.7,1,669.7,2.7
"4165",4165,31,"No","Travel_Rarely","Research & Development",2,2,"Medical",1,"Male",2,"Laboratory Technician","Divorced",39750,1,"Y",15,8,1,5,3,5,4,3,1,3,2,3,3,1484.1,6.29,13,403.9,1.71
"4166",4166,34,"No","Travel_Rarely","Research & Development",28,3,"Technical Degree",1,"Male",1,"Laboratory Technician","Divorced",107930,0,"Y",11,8,3,3,1,2,1,2,2,4,3,2,3,1754.9,7.6,18,93.1,0.4
"4167",4167,28,"Yes","Travel_Rarely","Research & Development",1,4,"Life Sciences",1,"Male",5,"Research Director","Single",100960,5,"Y",13,8,0,6,2,4,0,3,3,3,3,3,3,2403.8,10.5,20,571.8,2.5
"4168",4168,29,"No","Travel_Rarely","Research & Development",16,2,"Life Sciences",1,"Female",4,"Laboratory Technician","Divorced",36460,1,"Y",14,8,0,10,3,10,8,8,2,1,3,4,3,1875.3,8.01,15,3.29999999999999,0.01
"4169",4169,32,"No","Travel_Rarely","Human Resources",22,3,"Human Resources",1,"Female",2,"Research Director","Divorced",74460,0,"Y",19,8,0,7,3,6,0,5,1,2,2,3,3,2557.2,10.7,10,645.2,2.7
"4170",4170,22,"No","Non-Travel","Research & Development",8,3,"Life Sciences",1,"Female",3,"Sales Executive","Divorced",108510,1,"Y",16,8,1,1,2,1,0,0,4,4,2,4,3,2305.8,9.98,18,457.8,1.98
"4171",4171,53,"No","Travel_Rarely","Research & Development",11,3,"Medical",1,"Male",2,"Manager","Married",21090,2,"Y",13,8,0,31,3,25,3,7,1,4,3,3,3,1894.9,8.03,13,6.89999999999999,0.03
"4172",4172,38,"No","Travel_Rarely","Research & Development",29,3,"Life Sciences",1,"Female",1,"Manufacturing Director","Single",37220,5,"Y",14,8,0,6,0,3,1,2,4,4,3,3,3,2398.2,9.71,2,422.2,1.71
"4173",4173,24,"No","Non-Travel","Research & Development",1,5,"Life Sciences",1,"Male",3,"Research Scientist","Divorced",93800,0,"Y",16,8,0,5,2,4,1,3,1,3,2,2,3,1600.8,6.9,17,255.2,1.1
"4174",4174,36,"Yes","Travel_Rarely","Research & Development",1,3,"Life Sciences",1,"Male",1,"Research Director","Single",54860,7,"Y",12,8,1,10,2,5,0,3,3,1,3,3,3,1520.6,6.5,15,351.4,1.5
"4175",4175,34,"No","Travel_Rarely","Sales",24,3,"Marketing",1,"Male",4,"Research Scientist","Single",27420,0,"Y",11,8,1,13,2,12,2,11,1,2,3,3,3,1474.8,6.14,9,445.2,1.86
"4176",4176,21,"No","Travel_Rarely","Sales",2,3,"Life Sciences",1,"Male",2,"Manufacturing Director","Single",137570,1,"Y",12,8,1,0,3,0,0,0,3,4,3,3,3,1365.1,5.99,21,458.9,2.01
"4177",4177,34,"Yes","Travel_Rarely","Sales",15,2,"Marketing",1,"Female",2,"Research Scientist","Single",84630,2,"Y",13,8,0,8,2,4,1,3,2,1,3,1,3,1856.4,7.8,11,47.6,0.2
"4178",4178,53,"No","Travel_Rarely","Sales",2,1,"Life Sciences",1,"Male",5,"Human Resources","Divorced",31620,4,"Y",15,8,0,26,4,14,4,8,3,3,2,3,3,1841,7.51,4,119,0.49
"4179",4179,32,"Yes","Travel_Frequently","Research & Development",10,3,"Medical",1,"Female",2,"Manufacturing Director","Single",165980,1,"Y",13,8,0,10,2,10,6,7,2,1,3,3,3,2232.6,9.54,15,360.6,1.54
"4180",4180,42,"No","Travel_Rarely","Research & Development",10,3,"Technical Degree",1,"Male",2,"Laboratory Technician","Married",66510,0,"Y",20,8,0,10,5,9,4,2,3,2,3,2,4,1585,6.92,20,247,1.08
"4181",4181,44,"No","Travel_Rarely","Research & Development",3,1,"Life Sciences",1,"Female",1,"Manufacturing Director","Married",23450,3,"Y",15,8,2,24,0,22,5,17,1,4,3,3,3,1723.3,7.09,6,220.7,0.91
"4182",4182,46,"No","Travel_Rarely","Sales",2,3,"Life Sciences",1,"Female",1,"Research Scientist","Single",34200,3,"Y",13,8,2,22,3,2,2,1,2,1,2,1,3,1932,8.05,9,12,0.05
"4183",4183,33,"No","Travel_Rarely","Sales",3,3,"Medical",1,"Male",1,"Manufacturing Director","Single",43730,4,"Y",14,8,0,7,3,1,0,0,3,4,3,3,3,1527.3,6.5,14,352.7,1.5
"4184",4184,44,"No","Travel_Rarely","Human Resources",26,3,"Life Sciences",1,"Male",5,"Healthcare Representative","Married",47590,2,"Y",21,8,0,9,2,4,1,3,4,4,4,3,4,2047.3,8.5,8,119.3,0.5
"4185",4185,30,"No","Travel_Rarely","Research & Development",1,4,"Technical Degree",1,"Female",1,"Research Scientist","Single",53010,1,"Y",16,8,1,10,3,10,1,8,4,3,3,3,3,1448.1,6.06,10,463.9,1.94
"4186",4186,39,"Yes","Travel_Rarely","Human Resources",1,4,"Medical",1,"Male",1,"Sales Executive","Married",36730,3,"Y",14,8,1,19,3,1,0,0,4,4,4,3,3,1568.4,6.51,8,359.6,1.49
"4187",4187,24,"Yes","Travel_Rarely","Human Resources",2,5,"Human Resources",1,"Male",3,"Sales Executive","Married",47680,2,"Y",11,8,1,6,2,2,2,0,2,4,2,2,3,2372.3,9.68,4,412.3,1.68
"4188",4188,43,"No","Travel_Rarely","Sales",9,5,"Technical Degree",1,"Female",1,"Research Director","Divorced",12740,1,"Y",19,8,0,6,3,5,1,4,4,3,2,2,3,1523.8,6.51,15,348.2,1.49
"4189",4189,50,"Yes","Travel_Rarely","Research & Development",12,4,"Medical",1,"Male",1,"Research Director","Married",49000,1,"Y",11,8,0,3,3,3,0,2,1,3,3,2,3,2044.9,8.93,20,212.9,0.93
"4190",4190,35,"No","Travel_Rarely","Sales",2,4,"Marketing",1,"Male",3,"Manufacturing Director","Married",104660,1,"Y",13,8,0,2,1,2,2,2,4,4,3,3,3,1651.9,7.09,16,212.1,0.91
"4191",4191,36,"No","Travel_Rarely","Research & Development",25,1,"Life Sciences",1,"Female",4,"Sales Executive","Married",170070,9,"Y",12,8,1,6,2,1,0,0,2,1,4,2,3,2160,9.11,12,264,1.11
"4192",4192,33,"No","Travel_Frequently","Sales",9,2,"Marketing",1,"Male",4,"Human Resources","Married",29090,2,"Y",11,8,0,10,2,5,1,3,3,1,3,2,3,1568,6.56,10,344,1.44
"4193",4193,35,"No","Travel_Rarely","Research & Development",10,1,"Medical",1,"Male",1,"Research Scientist","Divorced",57650,1,"Y",14,8,1,1,2,1,0,0,3,4,3,3,3,1492.7,6.19,8,435.3,1.81
"4194",4194,27,"No","Travel_Rarely","Sales",8,2,"Marketing",1,"Female",3,"Research Scientist","Divorced",45990,1,"Y",15,8,1,1,3,1,0,0,4,1,3,2,3,1814.7,7.59,10,97.3,0.41
"4195",4195,26,"Yes","Travel_Rarely","Sales",4,3,"Marketing",1,"Male",2,"Manager","Single",24040,1,"Y",12,8,0,1,6,1,0,1,1,3,2,3,3,1783.5,7.72,18,64.5,0.28
"4196",4196,27,"No","Travel_Frequently","Sales",24,3,"Life Sciences",1,"Male",4,"Healthcare Representative","Single",31720,1,"Y",20,8,1,9,1,9,1,7,4,3,3,3,4,1552,6.81,21,272,1.19
"4197",4197,30,"No","Travel_Frequently","Research & Development",1,4,"Medical",1,"Male",1,"Research Scientist","Single",20330,1,"Y",14,8,1,12,3,12,3,7,3,4,3,1,3,1582.5,6.82,17,273.5,1.18
"4198",4198,41,"Yes","Travel_Rarely","Sales",20,4,"Marketing",1,"Male",2,"Sales Executive","Married",102090,1,"Y",13,8,1,23,2,22,15,8,2,3,3,3,3,1425.5,5.99,11,478.5,2.01
"4199",4199,34,"No","Non-Travel","Research & Development",7,2,"Technical Degree",1,"Female",1,"Research Scientist","Single",86200,0,"Y",13,8,1,10,2,9,8,7,2,3,3,2,3,1882.4,7.81,8,45.6,0.19
"4200",4200,37,"No","Travel_Rarely","Research & Development",17,3,"Life Sciences",1,"Female",3,"Sales Executive","Married",20640,4,"Y",16,8,0,8,3,1,0,0,2,2,3,2,3,1382.5,6.09,22,433.5,1.91
"4201",4201,46,"No","Travel_Frequently","Research & Development",20,3,"Technical Degree",1,"Male",3,"Sales Executive","Single",40350,4,"Y",14,8,1,14,2,9,0,8,1,4,3,3,3,2189.8,9.28,13,301.8,1.28
"4202",4202,35,"No","Travel_Rarely","Research & Development",8,4,"Medical",1,"Female",3,"Research Scientist","Married",38380,1,"Y",16,8,1,1,2,1,0,1,4,4,3,3,3,1660.9,6.89,8,267.1,1.11
"4203",4203,48,"Yes","Travel_Rarely","Research & Development",2,4,"Technical Degree",1,"Female",1,"Sales Executive","Single",45910,9,"Y",16,8,0,23,6,1,0,0,1,3,3,1,3,2196.2,9.35,14,316.2,1.35
"4204",4204,28,"Yes","Travel_Rarely","Research & Development",10,1,"Medical",1,"Male",1,"Sales Executive","Single",25610,1,"Y",22,8,1,2,3,2,2,2,3,3,2,3,4,2487,10.72,17,631,2.72
"4205",4205,44,"No","Travel_Rarely","Research & Development",1,1,"Medical",1,"Female",3,"Research Scientist","Divorced",15630,5,"Y",12,8,2,9,3,4,1,3,2,1,2,3,3,2247.3,9.4,10,335.3,1.4
"4206",4206,35,"No","Non-Travel","Research & Development",5,4,"Technical Degree",1,"Female",3,"Manufacturing Director","Married",48980,2,"Y",15,8,2,10,2,4,2,3,3,1,3,3,3,2252.7,9.55,13,364.7,1.55
"4207",4207,26,"No","Travel_Rarely","Research & Development",4,4,"Life Sciences",1,"Female",3,"Sales Executive","Married",47890,7,"Y",20,8,1,5,2,2,0,0,3,4,2,3,4,2379.2,10.21,16,515.2,2.21
"4208",4208,33,"No","Travel_Frequently","Sales",29,4,"Life Sciences",1,"Female",1,"Human Resources","Single",31800,1,"Y",14,8,1,15,2,15,8,12,1,4,3,3,3,1967.2,8.23,10,55.2,0.23
"4209",4209,35,"No","Travel_Frequently","Research & Development",15,3,"Medical",1,"Male",3,"Manufacturing Director","Married",65490,1,"Y",20,8,0,9,3,9,1,8,2,1,2,3,4,1523.4,6.51,15,348.6,1.49
"4210",4210,35,"No","Travel_Rarely","Human Resources",3,2,"Life Sciences",1,"Female",1,"Laboratory Technician","Married",63880,3,"Y",13,8,0,4,6,2,2,2,3,1,3,2,3,2035,8.81,18,187,0.81
"4211",4211,31,"No","Travel_Rarely","Sales",10,2,"Life Sciences",1,"Female",2,"Research Scientist","Divorced",112440,3,"Y",12,8,1,10,3,7,1,7,4,4,2,3,3,1436.7,6.11,14,443.3,1.89
